date,fwd_premium_21d,fwd_premium_63d,fwd_premium_126d,fwd_premium_21_to_63d,fwd_premium_63_to_126d,fwd_premium_ewma_21d,fwd_premium_ewma_63d,fwd_premium_ewma_126d
2/18/2015,0.067275,0.044693,0.051198,0.032445,0.058185,0.066387,0.049848,0.054945
2/19/2015,0.073178,0.045987,0.053629,0.030997,0.061788,0.067004,0.049497,0.054826
2/20/2015,0.043649,0.03891,0.048409,0.036499,0.058418,0.064881,0.048534,0.054242
2/23/2015,0.0409,0.036309,0.047253,0.033974,0.058655,0.062701,0.047423,0.053607
2/24/2015,0.022794,0.027713,0.041489,0.030126,0.05558,0.059073,0.045631,0.052505
2/25/2015,0.026206,0.024581,0.03892,0.023764,0.053517,0.056085,0.043717,0.05127
2/26/2015,0.051502,0.038952,0.046458,0.032379,0.05443,0.055669,0.043284,0.050833
2/27/2015,0.049951,0.042611,0.049366,0.038842,0.056546,0.055149,0.043223,0.050699
3/2/2015,0.046925,0.041342,0.045143,0.038493,0.049298,0.054401,0.043052,0.050194
3/3/2015,0.051845,0.044068,0.048753,0.040068,0.053824,0.054169,0.043144,0.050063
3/4/2015,0.052406,0.051558,0.05448,0.051133,0.057666,0.054008,0.043909,0.050465
3/5/2015,0.049098,0.046108,0.051462,0.044597,0.057196,0.053562,0.044109,0.050555
3/6/2015,0.049749,0.044928,0.051928,0.042475,0.059325,0.053216,0.044184,0.05068
3/9/2015,0.059044,0.05028,0.055634,0.045762,0.061397,0.053745,0.044738,0.051131
3/10/2015,0.057865,0.055266,0.058466,0.053955,0.061986,0.05412,0.045695,0.051797
3/11/2015,0.055996,0.054888,0.058195,0.054332,0.061882,0.05429,0.046531,0.052379
3/12/2015,0.061044,0.056827,0.057796,0.054688,0.058977,0.054904,0.047467,0.052871
3/13/2015,0.062494,0.064851,0.064049,0.06602,0.063319,0.055594,0.049047,0.053888
3/16/2015,0.049986,0.052165,0.05697,0.053246,0.062218,0.055084,0.04933,0.054168
3/17/2015,0.043846,0.050234,0.048638,0.053562,0.04703,0.054063,0.049413,0.053665
3/18/2015,0.029514,0.036292,0.035749,0.039599,0.035198,0.051831,0.04822,0.052036
3/19/2015,0.039803,0.045607,0.047423,0.04845,0.04933,0.050738,0.047982,0.051617
3/20/2015,0.03487,0.034718,0.037774,0.034641,0.040966,0.049295,0.046776,0.050359
3/23/2015,0.024618,0.030179,0.034264,0.032902,0.038465,0.047052,0.045268,0.048895
3/24/2015,0.036896,0.031673,0.039723,0.02901,0.047792,0.046128,0.044032,0.048062
3/25/2015,0.037187,0.044634,0.041726,0.048261,0.03866,0.045316,0.044086,0.047486
3/26/2015,0.051382,0.044575,0.044417,0.041088,0.044285,0.045867,0.044131,0.047207
3/27/2015,0.041453,0.043858,0.047517,0.045051,0.051324,0.045466,0.044106,0.047235
3/30/2015,0.037878,0.042951,0.03825,0.045443,0.03321,0.044776,0.044001,0.046418
3/31/2015,0.053716,0.045917,0.046131,0.041908,0.046397,0.045589,0.044175,0.046392
4/1/2015,0.047465,0.040333,0.043581,0.036674,0.046994,0.045759,0.043826,0.046136
4/2/2015,0.039481,0.048791,0.04357,0.053299,0.037962,0.045188,0.044277,0.045903
4/6/2015,0.025464,0.03115,0.036743,0.033933,0.042474,0.043395,0.043084,0.04507
4/7/2015,0.022895,0.020202,0.028159,0.018841,0.036125,0.041532,0.041004,0.043533
4/8/2015,0.023112,0.029751,0.031443,0.032988,0.033189,0.039857,0.039981,0.042434
4/9/2015,0.022598,0.031771,0.031321,0.036486,0.03087,0.038288,0.039234,0.041424
4/10/2015,0.024688,0.030172,0.028874,0.033041,0.027568,0.037052,0.038411,0.040283
4/13/2015,0.035839,0.037054,0.031611,0.037721,0.026012,0.036941,0.038287,0.039494
4/14/2015,0.023886,0.014932,0.021648,0.010286,0.0284,0.035755,0.036164,0.037872
4/15/2015,0.026297,0.020567,0.012014,0.017635,0.00376,0.034895,0.034746,0.035521
4/16/2015,0.018603,0.014285,0.011384,0.012087,0.008595,0.033414,0.032886,0.033327
4/17/2015,0.043342,0.033229,0.043386,0.027956,0.053903,0.034316,0.032917,0.034241
4/20/2015,0.021288,0.016007,0.017294,0.013307,0.018555,0.033132,0.03138,0.032701
4/21/2015,0.02709,0.017763,0.018434,0.012914,0.019093,0.032583,0.030142,0.031404
4/22/2015,0.033208,0.019506,0.020811,0.012254,0.022092,0.03264,0.029175,0.030441
4/23/2015,0.040223,0.032421,0.041805,0.028393,0.051617,0.033329,0.02947,0.031474
4/24/2015,0.039753,0.032839,0.042707,0.029282,0.052965,0.033913,0.029776,0.032495
4/27/2015,0.046668,0.03507,0.04452,0.02899,0.054321,0.035072,0.030258,0.033588
4/28/2015,0.043529,0.039682,0.040097,0.03773,0.040622,0.035841,0.031114,0.03418
4/29/2015,0.048575,0.04303,0.047018,0.040195,0.051403,0.036999,0.032198,0.035347
4/30/2015,0.04936,0.043135,0.051194,0.039944,0.059881,0.038123,0.033192,0.036788
5/1/2015,0.040809,0.041523,0.052837,0.041879,0.064773,0.038367,0.033949,0.038247
5/4/2015,0.039932,0.041993,0.052296,0.043015,0.063143,0.038509,0.034681,0.039524
5/5/2015,0.059445,0.04771,0.057106,0.041562,0.067314,0.040413,0.035865,0.041122
5/6/2015,0.047405,0.048537,0.05511,0.0491,0.062328,0.041048,0.037017,0.042394
5/7/2015,0.048315,0.050735,0.057527,0.051935,0.065088,0.041709,0.038264,0.04377
5/8/2015,0.036024,0.042816,0.051529,0.046121,0.060937,0.041192,0.038678,0.044475
5/11/2015,0.045402,0.04275,0.053705,0.041409,0.065224,0.041575,0.039048,0.045314
5/12/2015,0.042354,0.044352,0.05345,0.045344,0.063154,0.041646,0.03953,0.046054
5/13/2015,0.026822,0.020143,0.005962,0.016898,-0.006416,0.040298,0.037768,0.042409
5/14/2015,0.020154,0.011921,0.006857,0.007944,0.002364,0.038467,0.035418,0.039177
5/15/2015,0.007704,0.005948,0.005837,0.00509,0.005755,0.03567,0.032739,0.036146
5/18/2015,0.011768,0.010923,0.009113,0.010511,0.007531,0.033497,0.030756,0.033689
5/19/2015,0.01409,0.013456,0.010355,0.01313,0.007625,0.031733,0.029183,0.031567
5/20/2015,0.019174,0.011955,0.012267,0.008348,0.012582,0.030591,0.027617,0.029813
5/21/2015,0.012736,0.011613,0.007576,0.011038,0.004046,0.028968,0.026162,0.027791
5/22/2015,0.017654,0.01264,0.009417,0.010155,0.00662,0.027939,0.024933,0.026121
5/26/2015,0.015315,0.01231,0.010384,0.010702,0.008739,0.026792,0.023785,0.02469
5/27/2015,0.009724,0.008639,0.009441,0.008072,0.010184,0.02524,0.022408,0.023304
5/28/2015,0.012333,0.009467,0.00803,0.007954,0.006758,0.024067,0.021232,0.021915
5/29/2015,0.00465,0.002938,0.008787,0.002031,0.014024,0.022302,0.019569,0.020722
6/1/2015,0.004663,0.001861,0.00611,0.000386,0.009898,0.020698,0.017959,0.019394
6/2/2015,0.008934,0.004904,0.005019,0.002777,0.005144,0.019629,0.016772,0.018087
6/3/2015,0.013283,0.009153,0.003147,0.00698,-0.002053,0.019052,0.016079,0.016729
6/4/2015,0.01235,0.011161,0.004537,0.010552,-0.001233,0.018443,0.015632,0.01562
6/5/2015,0.016754,0.012202,0.002592,0.00993,-0.005604,0.018289,0.015321,0.014436
6/8/2015,0.01342,0.016251,0.004834,0.017689,-0.004776,0.017846,0.015405,0.013563
6/9/2015,0.019458,0.016859,0.010373,0.01554,0.004861,0.017993,0.015537,0.013273
6/10/2015,0.006231,0.008201,-0.001357,0.009146,-0.009311,0.016924,0.01487,0.011943
6/11/2015,0.001167,-0.020976,-0.037729,-0.030647,-0.051783,0.015491,0.011612,0.007427
6/12/2015,0.012843,-0.01024,-0.03391,-0.020663,-0.053338,0.015251,0.009625,0.003669
6/15/2015,0.020955,-0.008256,-0.023321,-0.021998,-0.035988,0.015769,0.008,0.001216
6/16/2015,0.013103,-0.004254,-0.026493,-0.012363,-0.044392,0.015527,0.006886,-0.001303
6/17/2015,0.025304,-0.001934,-0.021272,-0.015267,-0.037146,0.016416,0.006084,-0.003119
6/18/2015,0.009012,-0.008525,-0.023026,-0.016585,-0.035072,0.015742,0.004756,-0.004928
6/19/2015,0.001181,-0.023314,-0.016877,-0.034035,-0.011296,0.014419,0.002204,-0.006015
6/22/2015,-0.009466,-0.028451,-0.026102,-0.036525,-0.024267,0.012247,-0.000583,-0.007841
6/23/2015,0.006401,-0.018068,-0.01881,-0.029462,-0.019565,0.011716,-0.002172,-0.008838
6/24/2015,0.034383,-0.014147,-0.018186,-0.038621,-0.021772,0.013777,-0.003261,-0.009688
6/25/2015,0.022197,-0.019658,-0.01872,-0.039831,-0.017946,0.014542,-0.004752,-0.010509
6/26/2015,0.017211,-0.011437,-0.021554,-0.024694,-0.030417,0.014785,-0.005359,-0.011513
6/29/2015,0.034056,-0.002746,-0.011735,-0.019875,-0.020079,0.016537,-0.005122,-0.011533
6/30/2015,0.034304,0.004088,-0.00061,-0.010016,-0.005067,0.018152,-0.004285,-0.01054
7/1/2015,0.027405,0.001258,-0.013238,-0.010631,-0.026903,0.018993,-0.003781,-0.010785
7/2/2015,0.032686,-0.000803,-0.007326,-0.01655,-0.013461,0.020238,-0.00351,-0.010471
7/6/2015,0.032841,-0.003923,-0.008215,-0.021882,-0.012348,0.021383,-0.003548,-0.010266
7/7/2015,0.029929,-0.004223,-0.005327,-0.020442,-0.0064,0.02216,-0.003609,-0.009817
7/8/2015,0.052139,0.007961,0.006307,-0.01464,0.004732,0.024886,-0.002557,-0.008351
7/9/2015,0.051643,0.010644,0.001111,-0.009991,-0.007983,0.027318,-0.001357,-0.007491
7/10/2015,0.022244,-0.028531,-0.043855,-0.051934,-0.057641,0.026857,-0.003827,-0.010797
7/13/2015,0.012192,-0.035552,-0.04736,-0.05769,-0.057961,0.025524,-0.006711,-0.014121
7/14/2015,0.000521,-0.045072,-0.05598,-0.065628,-0.065857,0.023251,-0.010199,-0.017926
7/15/2015,0.017209,-0.041566,-0.033357,-0.069834,-0.025246,0.022701,-0.01305,-0.019329
7/16/2015,0.004907,-0.0273,-0.022188,-0.043281,-0.017226,0.021084,-0.014346,-0.019589
7/17/2015,0.008789,-0.015229,-0.011202,-0.026893,-0.007263,0.019966,-0.014426,-0.018826
7/20/2015,0.015005,-0.008673,-0.004827,-0.020328,-0.001059,0.019515,-0.013903,-0.017554
7/21/2015,0.019774,-0.0005,0.000774,-0.010519,0.002039,0.019539,-0.012685,-0.015888
7/22/2015,0.020328,-0.000425,0.004195,-0.010872,0.008706,0.01961,-0.01157,-0.014062
7/23/2015,0.029665,0.008418,0.009251,-0.00244,0.010081,0.020524,-0.009753,-0.011942
7/24/2015,0.047686,0.029941,0.024445,0.020727,0.018801,0.022994,-0.006144,-0.008635
7/27/2015,0.058271,0.03705,0.033388,0.025337,0.029661,0.026201,-0.002218,-0.004814
7/28/2015,0.05516,0.029063,0.022115,0.015017,0.014922,0.028833,0.000626,-0.002366
7/29/2015,0.033521,0.025387,0.025317,0.021145,0.025247,0.02926,0.002877,0.00015
7/30/2015,0.032815,0.024758,0.025581,0.020599,0.026401,0.029583,0.004866,0.002462
7/31/2015,0.073619,0.037275,0.037642,0.016531,0.03804,0.033586,0.007812,0.00566
8/3/2015,0.066152,0.057916,0.055918,0.053686,0.053849,0.036547,0.012367,0.010229
8/4/2015,0.056055,0.05542,0.05352,0.055102,0.051558,0.03832,0.016281,0.014165
8/5/2015,0.063017,0.051242,0.05181,0.04512,0.052418,0.040565,0.019459,0.017587
8/6/2015,0.062,0.057995,0.054906,0.055966,0.05166,0.042514,0.022963,0.02098
8/7/2015,0.017655,0.009761,-0.005809,0.005714,-0.021403,0.040254,0.021762,0.018544
8/10/2015,0.005454,-0.004821,-0.009668,-0.010139,-0.014613,0.03709,0.019346,0.01598
8/11/2015,0.016936,0.005577,0.000794,-0.000318,-0.004147,0.035258,0.018094,0.014599
8/12/2015,0.0148,0.000257,-0.00244,-0.007381,-0.005202,0.033398,0.016473,0.01305
8/13/2015,0.005464,0.004503,-0.00137,0.00402,-0.00732,0.030859,0.015384,0.011739
8/14/2015,0.004408,0.00815,-0.004881,0.010033,-0.01751,0.028454,0.014727,0.010228
8/17/2015,0.022026,0.010981,0.013741,0.005039,0.016598,0.02787,0.014386,0.010548
8/18/2015,0.011917,0.005934,0.010762,0.002942,0.015778,0.02642,0.013618,0.010567
8/19/2015,0.040941,0.025735,0.027231,0.017772,0.028878,0.02774,0.014719,0.012082
8/20/2015,0.075368,0.037957,0.036343,0.01708,0.034657,0.03207,0.016832,0.014288
8/21/2015,0.133258,0.080998,0.077272,0.050993,0.073369,0.041269,0.022665,0.020013
8/24/2015,0.249043,0.13934,0.116489,0.068921,0.091139,0.060157,0.033272,0.028784
8/25/2015,0.204705,0.128209,0.104759,0.080812,0.079414,0.073298,0.041903,0.035691
8/26/2015,0.138043,0.096186,0.077581,0.07195,0.057679,0.079184,0.046837,0.039499
8/27/2015,0.124285,0.075248,0.06267,0.047245,0.049066,0.083284,0.04942,0.041605
8/28/2015,0.126689,0.079976,0.066934,0.053483,0.052527,0.08723,0.052198,0.043908
8/31/2015,0.107251,0.079348,0.060327,0.064073,0.039211,0.08905,0.054666,0.045401
9/1/2015,0.177636,0.121185,0.096187,0.08892,0.068075,0.097103,0.060713,0.050018
9/2/2015,0.167756,0.123845,0.092611,0.099396,0.060623,0.103526,0.066453,0.05389
9/3/2015,0.14212,0.115858,0.080726,0.101833,0.043796,0.107035,0.070944,0.056329
9/4/2015,0.144523,0.111259,0.055857,0.093257,0.001498,0.110443,0.074609,0.056286
9/8/2015,0.101117,0.087487,0.047539,0.080122,0.00825,0.109595,0.07578,0.055491
9/9/2015,0.136248,0.098068,0.027163,0.077052,-0.036021,0.112018,0.077806,0.052916
9/10/2015,0.11069,0.102286,0.052676,0.097995,0.004784,0.111897,0.080031,0.052894
9/11/2015,0.103588,0.096459,0.028399,0.092829,-0.031445,0.111142,0.081525,0.050667
9/14/2015,0.114002,0.103513,0.027941,0.09813,-0.038548,0.111402,0.083524,0.048601
9/15/2015,0.104541,0.08927,0.053756,0.081322,0.021025,0.110778,0.084046,0.04907
9/16/2015,0.073194,0.065091,0.032852,0.060945,0.002644,0.107361,0.082323,0.047596
9/17/2015,0.066022,0.059396,0.01997,0.056017,-0.015842,0.103603,0.080239,0.045084
9/18/2015,0.082147,0.068171,0.016029,0.060902,-0.029164,0.101653,0.079142,0.042443
9/21/2015,0.07167,0.057665,0.033988,0.050366,0.012647,0.098927,0.077189,0.041674
9/22/2015,0.090613,0.076889,0.056905,0.069763,0.03734,0.098171,0.077162,0.043059
9/23/2015,0.100485,0.089626,0.068762,0.084037,0.047445,0.098382,0.078295,0.045395
9/24/2015,0.102433,0.092562,0.060755,0.087497,0.0305,0.09875,0.079592,0.046792
9/25/2015,0.085967,0.076665,0.036895,0.071892,0.001318,0.097588,0.079326,0.045892
9/28/2015,0.131497,0.104502,0.070996,0.090058,0.038928,0.10067,0.081615,0.048174
9/29/2015,0.127264,0.102862,0.076477,0.089885,0.049134,0.103088,0.083546,0.050747
9/30/2015,0.105619,0.084256,0.067255,0.072943,0.050153,0.103318,0.083611,0.052248
10/1/2015,0.1088,0.086443,0.077178,0.074563,0.067668,0.103816,0.083868,0.054514
10/2/2015,0.116351,0.078358,0.066461,0.0572,0.05423,0.104956,0.083367,0.0556
10/5/2015,0.069617,0.036571,0.025251,0.018294,0.014353,0.101743,0.079113,0.052841
10/6/2015,0.099715,0.047914,0.035732,0.017675,0.023294,0.101559,0.076277,0.051286
10/7/2015,0.085539,0.038547,0.027078,0.011376,0.015575,0.100103,0.072847,0.049085
10/8/2015,0.080249,0.03506,0.034912,0.009009,0.034818,0.098298,0.069412,0.047797
10/9/2015,0.07548,0.034034,0.035647,0.010378,0.037374,0.096223,0.066196,0.046692
10/12/2015,0.071197,0.036668,0.027917,0.017367,0.019414,0.093948,0.063511,0.044985
10/13/2015,0.071813,0.042363,0.028708,0.026208,0.015153,0.091936,0.061589,0.043506
10/14/2015,0.08068,0.046102,0.038898,0.026812,0.031576,0.090913,0.060181,0.043087
10/15/2015,0.082014,0.047899,0.044185,0.028924,0.040248,0.090104,0.059064,0.043187
10/16/2015,0.065618,0.043236,0.043048,0.031208,0.042861,0.087878,0.057625,0.043174
10/19/2015,0.05622,0.040965,0.037559,0.032954,0.0341,0.085,0.056111,0.042664
10/20/2015,0.051325,0.040325,0.041326,0.034626,0.042385,0.081938,0.054676,0.042542
10/21/2015,0.055501,0.044907,0.047913,0.039239,0.050978,0.079535,0.053788,0.04303
10/22/2015,0.05799,0.051308,0.044004,0.047776,0.036454,0.077576,0.053562,0.043119
10/23/2015,0.059307,0.046016,0.044202,0.039079,0.042318,0.075916,0.052876,0.043217
10/26/2015,0.071363,0.040696,0.044394,0.023773,0.048416,0.075502,0.051769,0.043324
10/27/2015,0.084005,0.058953,0.052232,0.045445,0.04505,0.076275,0.052422,0.044134
10/28/2015,0.069189,0.054589,0.046008,0.046579,0.037101,0.075631,0.052619,0.044304
10/29/2015,0.070866,0.045731,0.04033,0.031663,0.034578,0.075197,0.051993,0.043943
10/30/2015,0.076206,0.053925,0.050463,0.041978,0.046836,0.075289,0.052168,0.044536
11/2/2015,0.042325,0.026097,0.015552,0.017584,0.004484,0.072292,0.049798,0.041901
11/3/2015,0.047281,0.032631,0.018537,0.024466,0.003468,0.070019,0.048238,0.039777
11/4/2015,0.048518,0.034252,0.0166,0.026456,-0.00262,0.068064,0.046966,0.03767
11/5/2015,0.054373,0.028345,0.020088,0.014677,0.010867,0.066819,0.045273,0.036072
11/6/2015,0.051612,0.027917,0.017286,0.015495,0.00562,0.065437,0.043696,0.034364
11/9/2015,0.052556,0.037703,0.027586,0.030062,0.016405,0.064266,0.043151,0.033748
11/10/2015,0.047356,0.027427,0.021006,0.017171,0.013927,0.062729,0.041721,0.032589
11/11/2015,0.052993,0.048975,0.032495,0.046922,0.014789,0.061844,0.042381,0.032581
11/12/2015,0.080805,0.055208,0.046171,0.042521,0.036147,0.063567,0.043547,0.033816
11/13/2015,0.101379,0.072405,0.031614,0.057355,-0.009407,0.067005,0.04617,0.033616
11/16/2015,0.107901,0.076671,0.060529,0.0597,0.042623,0.070723,0.048943,0.036063
11/17/2015,0.093273,0.072512,0.0606,0.061538,0.047714,0.072773,0.051086,0.038293
11/18/2015,0.073391,0.07183,0.056164,0.071045,0.039487,0.072829,0.052972,0.039918
11/19/2015,0.074559,0.068701,0.053442,0.065679,0.037236,0.072986,0.054402,0.041147
11/20/2015,0.090362,0.057825,0.020907,0.04168,-0.013391,0.074566,0.054713,0.039307
11/23/2015,0.089239,0.066021,0.05611,0.054369,0.045452,0.0759,0.055741,0.040835
11/24/2015,0.084616,0.064334,0.058982,0.054096,0.053286,0.076692,0.056522,0.042485
11/25/2015,0.079267,0.06467,0.057269,0.057396,0.04951,0.076926,0.057263,0.043829
11/27/2015,0.074505,0.059627,0.054987,0.052339,0.050097,0.076706,0.057478,0.044843
11/30/2015,0.084067,0.063123,0.06132,0.052468,0.059479,0.077375,0.057991,0.046341
12/1/2015,0.060256,0.057689,0.053801,0.056395,0.049723,0.075819,0.057963,0.047019
12/2/2015,0.083683,0.065141,0.050762,0.05503,0.035534,0.076534,0.058616,0.047359
12/3/2015,0.072884,0.036509,0.005009,0.018404,-0.027262,0.076202,0.056606,0.043509
12/4/2015,0.067956,0.026712,-0.005974,0.008288,-0.038812,0.075452,0.053889,0.039011
12/7/2015,0.109004,0.0959,0.078086,0.088843,0.059079,0.078503,0.057708,0.042563
12/8/2015,0.137867,0.118334,0.100384,0.107778,0.080169,0.083899,0.063219,0.04782
12/9/2015,0.138447,0.108013,0.08975,0.091638,0.069669,0.088858,0.067291,0.051631
12/10/2015,0.121666,0.104019,0.076312,0.094487,0.045614,0.091841,0.07063,0.053875
12/11/2015,0.158132,0.127575,0.108621,0.111197,0.087457,0.097867,0.075807,0.058852
12/14/2015,0.132353,0.094044,0.061978,0.074245,0.027902,0.101002,0.077465,0.059136
12/15/2015,0.127942,0.090608,0.066281,0.07094,0.038772,0.103451,0.07866,0.059786
12/16/2015,0.111691,0.079189,0.040422,0.062776,-0.001377,0.1042,0.078708,0.058025
12/17/2015,0.126906,0.083443,0.053314,0.060917,0.021257,0.106265,0.079138,0.057597
12/18/2015,0.129548,0.092538,0.057513,0.073585,0.020126,0.108381,0.080357,0.057589
12/21/2015,0.10756,0.073466,0.037852,0.056162,8.50E-05,0.108307,0.07973,0.055795
12/22/2015,0.082727,0.06416,0.031003,0.055177,-0.00461,0.105981,0.078315,0.053541
12/23/2015,0.071687,0.041077,0.016858,0.026425,-0.007979,0.102863,0.074929,0.050206
12/24/2015,0.085825,0.046597,0.023631,0.02716,0.000517,0.101314,0.072354,0.047791
12/28/2015,0.091723,0.06003,0.031602,0.044377,0.001909,0.100442,0.071233,0.046319
12/29/2015,0.090196,0.051936,0.021409,0.033084,-0.009668,0.099511,0.069479,0.044054
12/30/2015,0.048899,0.027485,0.00704,0.016016,-0.014293,0.09491,0.065661,0.040689
12/31/2015,0.051196,0.024071,0.003127,0.009684,-0.018752,0.090936,0.061881,0.037275
1/4/2016,0.09116,0.053919,0.008206,0.033469,-0.03781,0.090956,0.061157,0.034632
1/5/2016,0.07728,0.044785,0.003624,0.027108,-0.03764,0.089713,0.059668,0.031813
1/6/2016,0.132356,0.079595,0.054509,0.049698,0.026061,0.09359,0.06148,0.033876
1/7/2016,0.187548,0.128171,0.091479,0.092925,0.050197,0.102131,0.067543,0.039113
1/8/2016,0.179009,0.125612,0.085503,0.094685,0.039686,0.10912,0.072822,0.04333
1/11/2016,0.173178,0.110752,0.07878,0.075044,0.043597,0.114944,0.07627,0.046553
1/12/2016,0.209622,0.126805,0.093743,0.07739,0.05528,0.123551,0.080864,0.050843
1/13/2016,0.18683,0.127446,0.097767,0.093699,0.065251,0.129303,0.085099,0.055109
1/14/2016,0.170886,0.103861,0.090695,0.065581,0.076064,0.133084,0.086805,0.058344
1/15/2016,0.181733,0.118578,0.096703,0.08209,0.072415,0.137506,0.089693,0.061831
1/19/2016,0.163048,0.124584,0.101865,0.103707,0.076551,0.139828,0.092865,0.065471
1/20/2016,0.230565,0.17454,0.143279,0.143218,0.108185,0.148077,0.10029,0.072544
1/21/2016,0.188715,0.140641,0.109678,0.113614,0.075575,0.151771,0.103958,0.07592
1/22/2016,0.128236,0.106811,0.083633,0.095562,0.058583,0.149632,0.104218,0.076621
1/25/2016,0.140527,0.115079,0.105337,0.101969,0.094784,0.148804,0.105205,0.079232
1/26/2016,0.143557,0.11284,0.086937,0.096233,0.058705,0.148327,0.105899,0.079932
1/27/2016,0.141172,0.110638,0.098538,0.094638,0.085219,0.147677,0.10633,0.081624
1/28/2016,0.134517,0.118978,0.089391,0.110799,0.056693,0.14648,0.10748,0.08233
1/29/2016,0.099595,0.061571,0.049881,0.040765,0.037083,0.142218,0.103306,0.07938
2/1/2016,0.085559,0.068522,0.055183,0.059666,0.040613,0.137067,0.100144,0.07718
2/2/2016,0.128796,0.085789,0.068856,0.062197,0.05024,0.136315,0.098839,0.076423
2/3/2016,0.108386,0.071965,0.055833,0.052201,0.038048,0.133776,0.096396,0.074551
2/4/2016,0.108273,0.07552,0.060021,0.057906,0.043013,0.131458,0.094498,0.073231
2/5/2016,0.105035,0.087829,0.067909,0.078905,0.045919,0.129056,0.093892,0.072747
2/8/2016,0.136422,0.098116,0.090555,0.077366,0.082471,0.129725,0.094276,0.074366
2/9/2016,0.153497,0.113488,0.099595,0.091835,0.084515,0.131886,0.096022,0.076659
2/10/2016,0.14617,0.110361,0.100081,0.09113,0.089085,0.133185,0.097326,0.078789
2/11/2016,0.176406,0.133029,0.115044,0.109492,0.0954,0.137114,0.100572,0.082084
2/12/2016,0.130332,0.105775,0.093332,0.092855,0.080048,0.136498,0.101045,0.083107
2/16/2016,0.102645,0.080846,0.077334,0.069413,0.073691,0.13342,0.099208,0.082582
2/17/2016,0.085804,0.063518,0.055368,0.052008,0.046993,0.129091,0.095964,0.080108
2/18/2016,0.090716,0.068268,0.061425,0.056707,0.054428,0.125603,0.093446,0.07841
2/19/2016,0.078959,0.061027,0.050745,0.052128,0.040095,0.121362,0.090499,0.075895
2/22/2016,0.059651,0.044132,0.042291,0.036633,0.040438,0.115752,0.086284,0.07284
2/23/2016,0.079398,0.06673,0.065294,0.060007,0.063852,0.112447,0.084506,0.072154
2/24/2016,0.091149,0.070767,0.067495,0.06046,0.064188,0.110511,0.083257,0.07173
2/25/2016,0.081919,0.067092,0.060674,0.059756,0.05412,0.107912,0.081788,0.070725
2/26/2016,0.089424,0.068575,0.061991,0.058367,0.055265,0.106231,0.080586,0.069931
2/29/2016,0.10359,0.094725,0.09463,0.090199,0.094602,0.105991,0.081872,0.072177
3/1/2016,0.06748,0.065128,0.068993,0.063945,0.073034,0.10249,0.08035,0.071887
3/2/2016,0.043187,0.052419,0.061565,0.05692,0.071082,0.097099,0.07781,0.070949
3/3/2016,0.048093,0.05441,0.057634,0.057515,0.061078,0.092644,0.075683,0.069738
3/4/2016,0.046586,0.048225,0.056554,0.049042,0.065146,0.088457,0.073187,0.06854
3/7/2016,0.043528,0.040754,0.050264,0.039355,0.060208,0.084372,0.070238,0.066878
3/8/2016,0.073348,0.062536,0.063626,0.056971,0.064881,0.08337,0.069538,0.066583
